sample_id,scene_id,split,cluster_id,cluster_name,input_image,input_mask,output_image,output_mask,cluster_image_rel,cluster_mask_rel,input_image_rel,input_mask_rel,output_image_rel,output_mask_rel
GF2_PMS1__L1A0001798945-MSS1_0_5760,GF2_PMS1__L1A0001798945-MSS1,train,2,cluster_2,images/train/GF2_PMS1__L1A0001798945-MSS1_0_5760.tif,masks/train/GF2_PMS1__L1A0001798945-MSS1_0_5760.png,clusters/cluster_2/images/train/GF2_PMS1__L1A0001798945-MSS1_0_5760.tif,clusters/cluster_2/masks/train/GF2_PMS1__L1A0001798945-MSS1_0_5760.png,images/train/GF2_PMS1__L1A0001798945-MSS1_0_5760.tif,masks/train/GF2_PMS1__L1A0001798945-MSS1_0_5760.png,images/train/GF2_PMS1__L1A0001798945-MSS1_0_5760.tif,masks/train/GF2_PMS1__L1A0001798945-MSS1_0_5760.png,clusters/cluster_2/images/train/GF2_PMS1__L1A0001798945-MSS1_0_5760.tif,clusters/cluster_2/masks/train/GF2_PMS1__L1A0001798945-MSS1_0_5760.png
GF2_PMS1__L1A0001798945-MSS1_0_6400,GF2_PMS1__L1A0001798945-MSS1,train,2,cluster_2,images/train/GF2_PMS1__L1A0001798945-MSS1_0_6400.tif,masks/train/GF2_PMS1__L1A0001798945-MSS1_0_6400.png,clusters/cluster_2/images/train/GF2_PMS1__L1A0001798945-MSS1_0_6400.tif,clusters/cluster_2/masks/train/GF2_PMS1__L1A0001798945-MSS1_0_6400.png,images/train/GF2_PMS1__L1A0001798945-MSS1_0_6400.tif,masks/train/GF2_PMS1__L1A0001798945-MSS1_0_6400.png,images/train/GF2_PMS1__L1A0001798945-MSS1_0_6400.tif,masks/train/GF2_PMS1__L1A0001798945-MSS1_0_6400.png,clusters/cluster_2/images/train/GF2_PMS1__L1A0001798945-MSS1_0_6400.tif,clusters/cluster_2/masks/train/GF2_PMS1__L1A0001798945-MSS1_0_6400.png
GF2_PMS1__L1A0001798945-MSS1_0_6560,GF2_PMS1__L1A0001798945-MSS1,train,2,cluster_2,images/train/GF2_PMS1__L1A0001798945-MSS1_0_6560.tif,masks/train/GF2_PMS1__L1A0001798945-MSS1_0_6560.png,clusters/cluster_2/images/train/GF2_PMS1__L1A0001798945-MSS1_0_6560.tif,clusters/cluster_2/masks/train/GF2_PMS1__L1A0001798945-MSS1_0_6560.png,images/train/GF2_PMS1__L1A0001798945-MSS1_0_6560.tif,masks/train/GF2_PMS1__L1A0001798945-MSS1_0_6560.png,images/train/GF2_PMS1__L1A0001798945-MSS1_0_6560.tif,masks/train/GF2_PMS1__L1A0001798945-MSS1_0_6560.png,clusters/cluster_2/images/train/GF2_PMS1__L1A0001798945-MSS1_0_6560.tif,clusters/cluster_2/masks/train/GF2_PMS1__L1A0001798945-MSS1_0_6560.png
GF2_PMS1__L1A0001798945-MSS1_1280_0,GF2_PMS1__L1A0001798945-MSS1,train,2,cluster_2,images/train/GF2_PMS1__L1A0001798945-MSS1_1280_0.tif,masks/train/GF2_PMS1__L1A0001798945-MSS1_1280_0.png,clusters/cluster_2/images/train/GF2_PMS1__L1A0001798945-MSS1_1280_0.tif,clusters/cluster_2/masks/train/GF2_PMS1__L1A0001798945-MSS1_1280_0.png,images/train/GF2_PMS1__L1A0001798945-MSS1_1280_0.tif,masks/train/GF2_PMS1__L1A0001798945-MSS1_1280_0.png,images/train/GF2_PMS1__L1A0001798945-MSS1_1280_0.tif,masks/train/GF2_PMS1__L1A0001798945-MSS1_1280_0.png,clusters/cluster_2/images/train/GF2_PMS1__L1A0001798945-MSS1_1280_0.tif,clusters/cluster_2/masks/train/GF2_PMS1__L1A0001798945-MSS1_1280_0.png
GF2_PMS1__L1A0001798945-MSS1_1280_1280,GF2_PMS1__L1A0001798945-MSS1,train,2,cluster_2,images/train/GF2_PMS1__L1A0001798945-MSS1_1280_1280.tif,masks/train/GF2_PMS1__L1A0001798945-MSS1_1280_1280.png,clusters/cluster_2/images/train/GF2_PMS1__L1A0001798945-MSS1_1280_1280.tif,clusters/cluster_2/masks/train/GF2_PMS1__L1A0001798945-MSS1_1280_1280.png,images/train/GF2_PMS1__L1A0001798945-MSS1_1280_1280.tif,masks/train/GF2_PMS1__L1A0001798945-MSS1_1280_1280.png,images/train/GF2_PMS1__L1A0001798945-MSS1_1280_1280.tif,masks/train/GF2_PMS1__L1A0001798945-MSS1_1280_1280.png,clusters/cluster_2/images/train/GF2_PMS1__L1A0001798945-MSS1_1280_1280.tif,clusters/cluster_2/masks/train/GF2_PMS1__L1A0001798945-MSS1_1280_1280.png
GF2_PMS1__L1A0001798945-MSS1_1280_2560,GF2_PMS1__L1A0001798945-MSS1,train,2,cluster_2,images/train/GF2_PMS1__L1A0001798945-MSS1_1280_2560.tif,masks/train/GF2_PMS1__L1A0001798945-MSS1_1280_2560.png,clusters/cluster_2/images/train/GF2_PMS1__L1A0001798945-MSS1_1280_2560.tif,clusters/cluster_2/masks/train/GF2_PMS1__L1A0001798945-MSS1_1280_2560.png,images/train/GF2_PMS1__L1A0001798945-MSS1_1280_2560.tif,masks/train/GF2_PMS1__L1A0001798945-MSS1_1280_2560.png,images/train/GF2_PMS1__L1A0001798945-MSS1_1280_2560.tif,masks/train/GF2_PMS1__L1A0001798945-MSS1_1280_2560.png,clusters/cluster_2/images/train/GF2_PMS1__L1A0001798945-MSS1_1280_2560.tif,clusters/cluster_2/masks/train/GF2_PMS1__L1A0001798945-MSS1_1280_2560.png
GF2_PMS1__L1A0001798945-MSS1_1280_4480,GF2_PMS1__L1A0001798945-MSS1,train,2,cluster_2,images/train/GF2_PMS1__L1A0001798945-MSS1_1280_4480.tif,masks/train/GF2_PMS1__L1A0001798945-MSS1_1280_4480.png,clusters/cluster_2/images/train/GF2_PMS1__L1A0001798945-MSS1_1280_4480.tif,clusters/cluster_2/masks/train/GF2_PMS1__L1A0001798945-MSS1_1280_4480.png,images/train/GF2_PMS1__L1A0001798945-MSS1_1280_4480.tif,masks/train/GF2_PMS1__L1A0001798945-MSS1_1280_4480.png,images/train/GF2_PMS1__L1A0001798945-MSS1_1280_4480.tif,masks/train/GF2_PMS1__L1A0001798945-MSS1_1280_4480.png,clusters/cluster_2/images/train/GF2_PMS1__L1A0001798945-MSS1_1280_4480.tif,clusters/cluster_2/masks/train/GF2_PMS1__L1A0001798945-MSS1_1280_4480.png
GF2_PMS1__L1A0001798945-MSS1_1280_5120,GF2_PMS1__L1A0001798945-MSS1,train,2,cluster_2,images/train/GF2_PMS1__L1A0001798945-MSS1_1280_5120.tif,masks/train/GF2_PMS1__L1A0001798945-MSS1_1280_5120.png,clusters/cluster_2/images/train/GF2_PMS1__L1A0001798945-MSS1_1280_5120.tif,clusters/cluster_2/masks/train/GF2_PMS1__L1A0001798945-MSS1_1280_5120.png,images/train/GF2_PMS1__L1A0001798945-MSS1_1280_5120.tif,masks/train/GF2_PMS1__L1A0001798945-MSS1_1280_5120.png,images/train/GF2_PMS1__L1A0001798945-MSS1_1280_5120.tif,masks/train/GF2_PMS1__L1A0001798945-MSS1_1280_5120.png,clusters/cluster_2/images/train/GF2_PMS1__L1A0001798945-MSS1_1280_5120.tif,clusters/cluster_2/masks/train/GF2_PMS1__L1A0001798945-MSS1_1280_5120.png
GF2_PMS1__L1A0001798945-MSS1_1280_640,GF2_PMS1__L1A0001798945-MSS1,train,2,cluster_2,images/train/GF2_PMS1__L1A0001798945-MSS1_1280_640.tif,masks/train/GF2_PMS1__L1A0001798945-MSS1_1280_640.png,clusters/cluster_2/images/train/GF2_PMS1__L1A0001798945-MSS1_1280_640.tif,clusters/cluster_2/masks/train/GF2_PMS1__L1A0001798945-MSS1_1280_640.png,images/train/GF2_PMS1__L1A0001798945-MSS1_1280_640.tif,masks/train/GF2_PMS1__L1A0001798945-MSS1_1280_640.png,images/train/GF2_PMS1__L1A0001798945-MSS1_1280_640.tif,masks/train/GF2_PMS1__L1A0001798945-MSS1_1280_640.png,clusters/cluster_2/images/train/GF2_PMS1__L1A0001798945-MSS1_1280_640.tif,clusters/cluster_2/masks/train/GF2_PMS1__L1A0001798945-MSS1_1280_640.png
GF2_PMS1__L1A0001798945-MSS1_1280_6400,GF2_PMS1__L1A0001798945-MSS1,train,2,cluster_2,images/train/GF2_PMS1__L1A0001798945-MSS1_1280_6400.tif,masks/train/GF2_PMS1__L1A0001798945-MSS1_1280_6400.png,clusters/cluster_2/images/train/GF2_PMS1__L1A0001798945-MSS1_1280_6400.tif,clusters/cluster_2/masks/train/GF2_PMS1__L1A0001798945-MSS1_1280_6400.png,images/train/GF2_PMS1__L1A0001798945-MSS1_1280_6400.tif,masks/train/GF2_PMS1__L1A0001798945-MSS1_1280_6400.png,images/train/GF2_PMS1__L1A0001798945-MSS1_1280_6400.tif,masks/train/GF2_PMS1__L1A0001798945-MSS1_1280_6400.png,clusters/cluster_2/images/train/GF2_PMS1__L1A0001798945-MSS1_1280_6400.tif,clusters/cluster_2/masks/train/GF2_PMS1__L1A0001798945-MSS1_1280_6400.png
GF2_PMS1__L1A0001798945-MSS1_1280_6560,GF2_PMS1__L1A0001798945-MSS1,train,2,cluster_2,images/train/GF2_PMS1__L1A0001798945-MSS1_1280_6560.tif,masks/train/GF2_PMS1__L1A0001798945-MSS1_1280_6560.png,clusters/cluster_2/images/train/GF2_PMS1__L1A0001798945-MSS1_1280_6560.tif,clusters/cluster_2/masks/train/GF2_PMS1__L1A0001798945-MSS1_1280_6560.png,images/train/GF2_PMS1__L1A0001798945-MSS1_1280_6560.tif,masks/train/GF2_PMS1__L1A0001798945-MSS1_1280_6560.png,images/train/GF2_PMS1__L1A0001798945-MSS1_1280_6560.tif,masks/train/GF2_PMS1__L1A0001798945-MSS1_1280_6560.png,clusters/cluster_2/images/train/GF2_PMS1__L1A0001798945-MSS1_1280_6560.tif,clusters/cluster_2/masks/train/GF2_PMS1__L1A0001798945-MSS1_1280_6560.png
GF2_PMS1__L1A0001798945-MSS1_1920_0,GF2_PMS1__L1A0001798945-MSS1,train,2,cluster_2,images/train/GF2_PMS1__L1A0001798945-MSS1_1920_0.tif,masks/train/GF2_PMS1__L1A0001798945-MSS1_1920_0.png,clusters/cluster_2/images/train/GF2_PMS1__L1A0001798945-MSS1_1920_0.tif,clusters/cluster_2/masks/train/GF2_PMS1__L1A0001798945-MSS1_1920_0.png,images/train/GF2_PMS1__L1A0001798945-MSS1_1920_0.tif,masks/train/GF2_PMS1__L1A0001798945-MSS1_1920_0.png,images/train/GF2_PMS1__L1A0001798945-MSS1_1920_0.tif,masks/train/GF2_PMS1__L1A0001798945-MSS1_1920_0.png,clusters/cluster_2/images/train/GF2_PMS1__L1A0001798945-MSS1_1920_0.tif,clusters/cluster_2/masks/train/GF2_PMS1__L1A0001798945-MSS1_1920_0.png
GF2_PMS1__L1A0001798945-MSS1_1920_1280,GF2_PMS1__L1A0001798945-MSS1,train,2,cluster_2,images/train/GF2_PMS1__L1A0001798945-MSS1_1920_1280.tif,masks/train/GF2_PMS1__L1A0001798945-MSS1_1920_1280.png,clusters/cluster_2/images/train/GF2_PMS1__L1A0001798945-MSS1_1920_1280.tif,clusters/cluster_2/masks/train/GF2_PMS1__L1A0001798945-MSS1_1920_1280.png,images/train/GF2_PMS1__L1A0001798945-MSS1_1920_1280.tif,masks/train/GF2_PMS1__L1A0001798945-MSS1_1920_1280.png,images/train/GF2_PMS1__L1A0001798945-MSS1_1920_1280.tif,masks/train/GF2_PMS1__L1A0001798945-MSS1_1920_1280.png,clusters/cluster_2/images/train/GF2_PMS1__L1A0001798945-MSS1_1920_1280.tif,clusters/cluster_2/masks/train/GF2_PMS1__L1A0001798945-MSS1_1920_1280.png
GF2_PMS1__L1A0001798945-MSS1_1920_2560,GF2_PMS1__L1A0001798945-MSS1,train,2,cluster_2,images/train/GF2_PMS1__L1A0001798945-MSS1_1920_2560.tif,masks/train/GF2_PMS1__L1A0001798945-MSS1_1920_2560.png,clusters/cluster_2/images/train/GF2_PMS1__L1A0001798945-MSS1_1920_2560.tif,clusters/cluster_2/masks/train/GF2_PMS1__L1A0001798945-MSS1_1920_2560.png,images/train/GF2_PMS1__L1A0001798945-MSS1_1920_2560.tif,masks/train/GF2_PMS1__L1A0001798945-MSS1_1920_2560.png,images/train/GF2_PMS1__L1A0001798945-MSS1_1920_2560.tif,masks/train/GF2_PMS1__L1A0001798945-MSS1_1920_2560.png,clusters/cluster_2/images/train/GF2_PMS1__L1A0001798945-MSS1_1920_2560.tif,clusters/cluster_2/masks/train/GF2_PMS1__L1A0001798945-MSS1_1920_2560.png
GF2_PMS1__L1A0001798945-MSS1_1920_3200,GF2_PMS1__L1A0001798945-MSS1,train,2,cluster_2,images/train/GF2_PMS1__L1A0001798945-MSS1_1920_3200.tif,masks/train/GF2_PMS1__L1A0001798945-MSS1_1920_3200.png,clusters/cluster_2/images/train/GF2_PMS1__L1A0001798945-MSS1_1920_3200.tif,clusters/cluster_2/masks/train/GF2_PMS1__L1A0001798945-MSS1_1920_3200.png,images/train/GF2_PMS1__L1A0001798945-MSS1_1920_3200.tif,masks/train/GF2_PMS1__L1A0001798945-MSS1_1920_3200.png,images/train/GF2_PMS1__L1A0001798945-MSS1_1920_3200.tif,masks/train/GF2_PMS1__L1A0001798945-MSS1_1920_3200.png,clusters/cluster_2/images/train/GF2_PMS1__L1A0001798945-MSS1_1920_3200.tif,clusters/cluster_2/masks/train/GF2_PMS1__L1A0001798945-MSS1_1920_3200.png
GF2_PMS1__L1A0001798945-MSS1_1920_4480,GF2_PMS1__L1A0001798945-MSS1,train,2,cluster_2,images/train/GF2_PMS1__L1A0001798945-MSS1_1920_4480.tif,masks/train/GF2_PMS1__L1A0001798945-MSS1_1920_4480.png,clusters/cluster_2/images/train/GF2_PMS1__L1A0001798945-MSS1_1920_4480.tif,clusters/cluster_2/masks/train/GF2_PMS1__L1A0001798945-MSS1_1920_4480.png,images/train/GF2_PMS1__L1A0001798945-MSS1_1920_4480.tif,masks/train/GF2_PMS1__L1A0001798945-MSS1_1920_4480.png,images/train/GF2_PMS1__L1A0001798945-MSS1_1920_4480.tif,masks/train/GF2_PMS1__L1A0001798945-MSS1_1920_4480.png,clusters/cluster_2/images/train/GF2_PMS1__L1A0001798945-MSS1_1920_4480.tif,clusters/cluster_2/masks/train/GF2_PMS1__L1A0001798945-MSS1_1920_4480.png
GF2_PMS1__L1A0001798945-MSS1_1920_5760,GF2_PMS1__L1A0001798945-MSS1,train,2,cluster_2,images/train/GF2_PMS1__L1A0001798945-MSS1_1920_5760.tif,masks/train/GF2_PMS1__L1A0001798945-MSS1_1920_5760.png,clusters/cluster_2/images/train/GF2_PMS1__L1A0001798945-MSS1_1920_5760.tif,clusters/cluster_2/masks/train/GF2_PMS1__L1A0001798945-MSS1_1920_5760.png,images/train/GF2_PMS1__L1A0001798945-MSS1_1920_5760.tif,masks/train/GF2_PMS1__L1A0001798945-MSS1_1920_5760.png,images/train/GF2_PMS1__L1A0001798945-MSS1_1920_5760.tif,masks/train/GF2_PMS1__L1A0001798945-MSS1_1920_5760.png,clusters/cluster_2/images/train/GF2_PMS1__L1A0001798945-MSS1_1920_5760.tif,clusters/cluster_2/masks/train/GF2_PMS1__L1A0001798945-MSS1_1920_5760.png
GF2_PMS1__L1A0001798945-MSS1_1920_640,GF2_PMS1__L1A0001798945-MSS1,train,2,cluster_2,images/train/GF2_PMS1__L1A0001798945-MSS1_1920_640.tif,masks/train/GF2_PMS1__L1A0001798945-MSS1_1920_640.png,clusters/cluster_2/images/train/GF2_PMS1__L1A0001798945-MSS1_1920_640.tif,clusters/cluster_2/masks/train/GF2_PMS1__L1A0001798945-MSS1_1920_640.png,images/train/GF2_PMS1__L1A0001798945-MSS1_1920_640.tif,masks/train/GF2_PMS1__L1A0001798945-MSS1_1920_640.png,images/train/GF2_PMS1__L1A0001798945-MSS1_1920_640.tif,masks/train/GF2_PMS1__L1A0001798945-MSS1_1920_640.png,clusters/cluster_2/images/train/GF2_PMS1__L1A0001798945-MSS1_1920_640.tif,clusters/cluster_2/masks/train/GF2_PMS1__L1A0001798945-MSS1_1920_640.png
GF2_PMS1__L1A0001798945-MSS1_1920_6400,GF2_PMS1__L1A0001798945-MSS1,train,2,cluster_2,images/train/GF2_PMS1__L1A0001798945-MSS1_1920_6400.tif,masks/train/GF2_PMS1__L1A0001798945-MSS1_1920_6400.png,clusters/cluster_2/images/train/GF2_PMS1__L1A0001798945-MSS1_1920_6400.tif,clusters/cluster_2/masks/train/GF2_PMS1__L1A0001798945-MSS1_1920_6400.png,images/train/GF2_PMS1__L1A0001798945-MSS1_1920_6400.tif,masks/train/GF2_PMS1__L1A0001798945-MSS1_1920_6400.png,images/train/GF2_PMS1__L1A0001798945-MSS1_1920_6400.tif,masks/train/GF2_PMS1__L1A0001798945-MSS1_1920_6400.png,clusters/cluster_2/images/train/GF2_PMS1__L1A0001798945-MSS1_1920_6400.tif,clusters/cluster_2/masks/train/GF2_PMS1__L1A0001798945-MSS1_1920_6400.png
GF2_PMS1__L1A0001798945-MSS1_1920_6560,GF2_PMS1__L1A0001798945-MSS1,train,2,cluster_2,images/train/GF2_PMS1__L1A0001798945-MSS1_1920_6560.tif,masks/train/GF2_PMS1__L1A0001798945-MSS1_1920_6560.png,clusters/cluster_2/images/train/GF2_PMS1__L1A0001798945-MSS1_1920_6560.tif,clusters/cluster_2/masks/train/GF2_PMS1__L1A0001798945-MSS1_1920_6560.png,images/train/GF2_PMS1__L1A0001798945-MSS1_1920_6560.tif,masks/train/GF2_PMS1__L1A0001798945-MSS1_1920_6560.png,images/train/GF2_PMS1__L1A0001798945-MSS1_1920_6560.tif,masks/train/GF2_PMS1__L1A0001798945-MSS1_1920_6560.png,clusters/cluster_2/images/train/GF2_PMS1__L1A0001798945-MSS1_1920_6560.tif,clusters/cluster_2/masks/train/GF2_PMS1__L1A0001798945-MSS1_1920_6560.png
GF2_PMS1__L1A0001798945-MSS1_2560_0,GF2_PMS1__L1A0001798945-MSS1,train,2,cluster_2,images/train/GF2_PMS1__L1A0001798945-MSS1_2560_0.tif,masks/train/GF2_PMS1__L1A0001798945-MSS1_2560_0.png,clusters/cluster_2/images/train/GF2_PMS1__L1A0001798945-MSS1_2560_0.tif,clusters/cluster_2/masks/train/GF2_PMS1__L1A0001798945-MSS1_2560_0.png,images/train/GF2_PMS1__L1A0001798945-MSS1_2560_0.tif,masks/train/GF2_PMS1__L1A0001798945-MSS1_2560_0.png,images/train/GF2_PMS1__L1A0001798945-MSS1_2560_0.tif,masks/train/GF2_PMS1__L1A0001798945-MSS1_2560_0.png,clusters/cluster_2/images/train/GF2_PMS1__L1A0001798945-MSS1_2560_0.tif,clusters/cluster_2/masks/train/GF2_PMS1__L1A0001798945-MSS1_2560_0.png
GF2_PMS1__L1A0001798945-MSS1_2560_4480,GF2_PMS1__L1A0001798945-MSS1,train,2,cluster_2,images/train/GF2_PMS1__L1A0001798945-MSS1_2560_4480.tif,masks/train/GF2_PMS1__L1A0001798945-MSS1_2560_4480.png,clusters/cluster_2/images/train/GF2_PMS1__L1A0001798945-MSS1_2560_4480.tif,clusters/cluster_2/masks/train/GF2_PMS1__L1A0001798945-MSS1_2560_4480.png,images/train/GF2_PMS1__L1A0001798945-MSS1_2560_4480.tif,masks/train/GF2_PMS1__L1A0001798945-MSS1_2560_4480.png,images/train/GF2_PMS1__L1A0001798945-MSS1_2560_4480.tif,masks/train/GF2_PMS1__L1A0001798945-MSS1_2560_4480.png,clusters/cluster_2/images/train/GF2_PMS1__L1A0001798945-MSS1_2560_4480.tif,clusters/cluster_2/masks/train/GF2_PMS1__L1A0001798945-MSS1_2560_4480.png
GF2_PMS1__L1A0001798945-MSS1_2560_5120,GF2_PMS1__L1A0001798945-MSS1,train,2,cluster_2,images/train/GF2_PMS1__L1A0001798945-MSS1_2560_5120.tif,masks/train/GF2_PMS1__L1A0001798945-MSS1_2560_5120.png,clusters/cluster_2/images/train/GF2_PMS1__L1A0001798945-MSS1_2560_5120.tif,clusters/cluster_2/masks/train/GF2_PMS1__L1A0001798945-MSS1_2560_5120.png,images/train/GF2_PMS1__L1A0001798945-MSS1_2560_5120.tif,masks/train/GF2_PMS1__L1A0001798945-MSS1_2560_5120.png,images/train/GF2_PMS1__L1A0001798945-MSS1_2560_5120.tif,masks/train/GF2_PMS1__L1A0001798945-MSS1_2560_5120.png,clusters/cluster_2/images/train/GF2_PMS1__L1A0001798945-MSS1_2560_5120.tif,clusters/cluster_2/masks/train/GF2_PMS1__L1A0001798945-MSS1_2560_5120.png
GF2_PMS1__L1A0001798945-MSS1_2560_5760,GF2_PMS1__L1A0001798945-MSS1,train,2,cluster_2,images/train/GF2_PMS1__L1A0001798945-MSS1_2560_5760.tif,masks/train/GF2_PMS1__L1A0001798945-MSS1_2560_5760.png,clusters/cluster_2/images/train/GF2_PMS1__L1A0001798945-MSS1_2560_5760.tif,clusters/cluster_2/masks/train/GF2_PMS1__L1A0001798945-MSS1_2560_5760.png,images/train/GF2_PMS1__L1A0001798945-MSS1_2560_5760.tif,masks/train/GF2_PMS1__L1A0001798945-MSS1_2560_5760.png,images/train/GF2_PMS1__L1A0001798945-MSS1_2560_5760.tif,masks/train/GF2_PMS1__L1A0001798945-MSS1_2560_5760.png,clusters/cluster_2/images/train/GF2_PMS1__L1A0001798945-MSS1_2560_5760.tif,clusters/cluster_2/masks/train/GF2_PMS1__L1A0001798945-MSS1_2560_5760.png
GF2_PMS1__L1A0001798945-MSS1_2560_640,GF2_PMS1__L1A0001798945-MSS1,train,2,cluster_2,images/train/GF2_PMS1__L1A0001798945-MSS1_2560_640.tif,masks/train/GF2_PMS1__L1A0001798945-MSS1_2560_640.png,clusters/cluster_2/images/train/GF2_PMS1__L1A0001798945-MSS1_2560_640.tif,clusters/cluster_2/masks/train/GF2_PMS1__L1A0001798945-MSS1_2560_640.png,images/train/GF2_PMS1__L1A0001798945-MSS1_2560_640.tif,masks/train/GF2_PMS1__L1A0001798945-MSS1_2560_640.png,images/train/GF2_PMS1__L1A0001798945-MSS1_2560_640.tif,masks/train/GF2_PMS1__L1A0001798945-MSS1_2560_640.png,clusters/cluster_2/images/train/GF2_PMS1__L1A0001798945-MSS1_2560_640.tif,clusters/cluster_2/masks/train/GF2_PMS1__L1A0001798945-MSS1_2560_640.png
GF2_PMS1__L1A0001798945-MSS1_2560_6400,GF2_PMS1__L1A0001798945-MSS1,train,2,cluster_2,images/train/GF2_PMS1__L1A0001798945-MSS1_2560_6400.tif,masks/train/GF2_PMS1__L1A0001798945-MSS1_2560_6400.png,clusters/cluster_2/images/train/GF2_PMS1__L1A0001798945-MSS1_2560_6400.tif,clusters/cluster_2/masks/train/GF2_PMS1__L1A0001798945-MSS1_2560_6400.png,images/train/GF2_PMS1__L1A0001798945-MSS1_2560_6400.tif,masks/train/GF2_PMS1__L1A0001798945-MSS1_2560_6400.png,images/train/GF2_PMS1__L1A0001798945-MSS1_2560_6400.tif,masks/train/GF2_PMS1__L1A0001798945-MSS1_2560_6400.png,clusters/cluster_2/images/train/GF2_PMS1__L1A0001798945-MSS1_2560_6400.tif,clusters/cluster_2/masks/train/GF2_PMS1__L1A0001798945-MSS1_2560_6400.png
GF2_PMS1__L1A0001798945-MSS1_2560_6560,GF2_PMS1__L1A0001798945-MSS1,train,2,cluster_2,images/train/GF2_PMS1__L1A0001798945-MSS1_2560_6560.tif,masks/train/GF2_PMS1__L1A0001798945-MSS1_2560_6560.png,clusters/cluster_2/images/train/GF2_PMS1__L1A0001798945-MSS1_2560_6560.tif,clusters/cluster_2/masks/train/GF2_PMS1__L1A0001798945-MSS1_2560_6560.png,images/train/GF2_PMS1__L1A0001798945-MSS1_2560_6560.tif,masks/train/GF2_PMS1__L1A0001798945-MSS1_2560_6560.png,images/train/GF2_PMS1__L1A0001798945-MSS1_2560_6560.tif,masks/train/GF2_PMS1__L1A0001798945-MSS1_2560_6560.png,clusters/cluster_2/images/train/GF2_PMS1__L1A0001798945-MSS1_2560_6560.tif,clusters/cluster_2/masks/train/GF2_PMS1__L1A0001798945-MSS1_2560_6560.png
GF2_PMS1__L1A0001798945-MSS1_3200_0,GF2_PMS1__L1A0001798945-MSS1,train,2,cluster_2,images/train/GF2_PMS1__L1A0001798945-MSS1_3200_0.tif,masks/train/GF2_PMS1__L1A0001798945-MSS1_3200_0.png,clusters/cluster_2/images/train/GF2_PMS1__L1A0001798945-MSS1_3200_0.tif,clusters/cluster_2/masks/train/GF2_PMS1__L1A0001798945-MSS1_3200_0.png,images/train/GF2_PMS1__L1A0001798945-MSS1_3200_0.tif,masks/train/GF2_PMS1__L1A0001798945-MSS1_3200_0.png,images/train/GF2_PMS1__L1A0001798945-MSS1_3200_0.tif,masks/train/GF2_PMS1__L1A0001798945-MSS1_3200_0.png,clusters/cluster_2/images/train/GF2_PMS1__L1A0001798945-MSS1_3200_0.tif,clusters/cluster_2/masks/train/GF2_PMS1__L1A0001798945-MSS1_3200_0.png
GF2_PMS1__L1A0001798945-MSS1_3200_4480,GF2_PMS1__L1A0001798945-MSS1,train,2,cluster_2,images/train/GF2_PMS1__L1A0001798945-MSS1_3200_4480.tif,masks/train/GF2_PMS1__L1A0001798945-MSS1_3200_4480.png,clusters/cluster_2/images/train/GF2_PMS1__L1A0001798945-MSS1_3200_4480.tif,clusters/cluster_2/masks/train/GF2_PMS1__L1A0001798945-MSS1_3200_4480.png,images/train/GF2_PMS1__L1A0001798945-MSS1_3200_4480.tif,masks/train/GF2_PMS1__L1A0001798945-MSS1_3200_4480.png,images/train/GF2_PMS1__L1A0001798945-MSS1_3200_4480.tif,masks/train/GF2_PMS1__L1A0001798945-MSS1_3200_4480.png,clusters/cluster_2/images/train/GF2_PMS1__L1A0001798945-MSS1_3200_4480.tif,clusters/cluster_2/masks/train/GF2_PMS1__L1A0001798945-MSS1_3200_4480.png
GF2_PMS1__L1A0001798945-MSS1_3200_5120,GF2_PMS1__L1A0001798945-MSS1,train,2,cluster_2,images/train/GF2_PMS1__L1A0001798945-MSS1_3200_5120.tif,masks/train/GF2_PMS1__L1A0001798945-MSS1_3200_5120.png,clusters/cluster_2/images/train/GF2_PMS1__L1A0001798945-MSS1_3200_5120.tif,clusters/cluster_2/masks/train/GF2_PMS1__L1A0001798945-MSS1_3200_5120.png,images/train/GF2_PMS1__L1A0001798945-MSS1_3200_5120.tif,masks/train/GF2_PMS1__L1A0001798945-MSS1_3200_5120.png,images/train/GF2_PMS1__L1A0001798945-MSS1_3200_5120.tif,masks/train/GF2_PMS1__L1A0001798945-MSS1_3200_5120.png,clusters/cluster_2/images/train/GF2_PMS1__L1A0001798945-MSS1_3200_5120.tif,clusters/cluster_2/masks/train/GF2_PMS1__L1A0001798945-MSS1_3200_5120.png
GF2_PMS1__L1A0001798945-MSS1_3200_640,GF2_PMS1__L1A0001798945-MSS1,train,2,cluster_2,images/train/GF2_PMS1__L1A0001798945-MSS1_3200_640.tif,masks/train/GF2_PMS1__L1A0001798945-MSS1_3200_640.png,clusters/cluster_2/images/train/GF2_PMS1__L1A0001798945-MSS1_3200_640.tif,clusters/cluster_2/masks/train/GF2_PMS1__L1A0001798945-MSS1_3200_640.png,images/train/GF2_PMS1__L1A0001798945-MSS1_3200_640.tif,masks/train/GF2_PMS1__L1A0001798945-MSS1_3200_640.png,images/train/GF2_PMS1__L1A0001798945-MSS1_3200_640.tif,masks/train/GF2_PMS1__L1A0001798945-MSS1_3200_640.png,clusters/cluster_2/images/train/GF2_PMS1__L1A0001798945-MSS1_3200_640.tif,clusters/cluster_2/masks/train/GF2_PMS1__L1A0001798945-MSS1_3200_640.png
